timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
461.356,-0.00703208,-0.185076,-9.6541,-0.000137023,-0.000250321,-0.000117904
461.363,0.0247729,-0.164676,-9.60832,0.000150495,9.00986e-05,-0.000118895
461.369,0.013929,-0.179331,-9.66408,0.000886295,0.000385907,-0.0010997
461.375,0.0255168,-0.172378,-9.68371,0.000577675,0.000519823,0.000453104
461.381,0.0234355,-0.164037,-9.66681,0.000742192,-0.00106845,0.000759737
461.388,0.0388468,-0.169291,-9.67132,0.000224133,0.000698861,1.95522e-05
461.394,0.02901,-0.175555,-9.62982,0.00031203,0.000518951,0.000610719
461.4,0.0111264,-0.165898,-9.67153,0.000246773,0.000219293,0.000423882
461.406,0.0308057,-0.178561,-9.62858,-0.000375764,-0.000205002,0.00022435
461.413,0.0174254,-0.178525,-9.62972,-0.000724176,0.00117578,-0.000940307
461.419,0.0150804,-0.187021,-9.62997,0.000237312,0.000709877,-0.000814252
461.425,0.0195126,-0.166242,-9.65198,-0.00124859,0.000867333,-0.000325191
461.431,0.023833,-0.174529,-9.66098,0.00083361,-0.000450832,-0.000169409
